,Gene,ProteinGroup,m_00h,m_01h,m_02h,m_03h,m_04h,m_05h,m_06h,m_08h,m_10h,m_12h,m_14h,m_16h,m_18h,m_20h,p_00h,p_01h,p_02h,p_03h,p_04h,p_05h,p_06h,p_08h,p_10h,p_12h,p_14h,p_16h,p_18h,p_20h,ms_00h,ms_01h,ms_02h,ms_03h,ms_04h,ms_05h,ms_06h,ms_08h,ms_10h,ms_12h,ms_14h,ms_16h,ms_18h,ms_20h,ps_00h,ps_01h,ps_02h,ps_03h,ps_04h,ps_05h,ps_06h,ps_08h,ps_10h,ps_12h,ps_14h,ps_16h,ps_18h,ps_20h,n
2308,FBgn0035771,FBtr0076847,66.1821194785,86.5496645054,83.153437581,28.4534078566,24.6928933864,32.4336549365,49.2885237571,66.3703935783,86.9024705727,98.5959578802,100.426811219,99.5084883375,92.2957456589,62.2234996933,1.97031421486,2.15811094719,2.55419558602,1.75103913594,1.79832495974,1.61776844228,1.31465518793,1.53010524768,1.57315622882,1.63283433414,1.90585483557,1.88255344324,1.66388334184,1.93364477082,11.4721860598,15.002750931,14.4140398488,4.93219001655,4.28033235436,5.62213671854,8.54380487676,11.5048219971,15.0639072807,17.0908877271,17.4082527544,17.2490682035,15.9987920464,10.7859882911,0.334627437675,0.36652181212,0.433790670453,0.297386952247,0.305417719085,0.27475298331,0.223273878677,0.259864743675,0.267176287894,0.277311692348,0.323680007685,0.31972262609,0.282584886751,0.328399698967,14
2309,FBgn0030049,FBtr0331725;FBtr0331724;FBtr0331723;FBtr0071213;FBtr0071212;FBtr0112964;FBtr0112963,46.9811328779,53.4965532797,69.3805449955,24.7541910779,10.1112948966,11.2134658987,11.3747672749,12.4301896734,11.4432671416,11.6244216339,10.645156063,11.1454850867,9.63929562706,9.37274261637,,,,0.0300488432513,0.0341293190658,0.0346355486446,0.0283576383439,0.0302984452679,0.0272161823661,0.0254465255348,0.0252874749925,0.0208740663864,0.0228320468659,0.019335471938,8.14383555441,9.27323599816,12.0266097156,4.29095786057,1.75271897113,1.94377224815,1.97173266122,2.15468240993,1.98360661181,2.01500841727,1.84525989727,1.93198827189,1.67090135206,1.62469633842,,,,0.00510333191854,0.00579633771224,0.00588231298742,0.00481610688586,0.00514572296594,0.00462224821795,0.0043216993377,0.00429468705964,0.00354513777347,0.0038776705167,0.00328383127017,11
2310,FBgn0014427,FBtr0085390,85.8995785932,66.3731310847,15.5560425616,2.73941947184,2.04924754712,1.41956338448,1.39845778431,0.510532945313,1.09927168696,1.12609875847,2.33404697546,2.17754165749,1.61929211099,2.06809908236,0.592390087282,0.562726673259,0.567546978038,1.55596315793,1.32171976417,1.58201622222,1.68421839277,1.3391079891,1.3583111466,1.06813660508,1.03878543752,0.920892882183,0.965290426197,0.64039798103,14.8900632957,11.5052965238,2.69652613164,0.474858317087,0.355222064939,0.24607092367,0.24241242234,0.0884971497504,0.190550701948,0.195200978463,0.404589961546,0.377460910056,0.280692436701,0.358489840608,0.100608306795,0.0955704340777,0.0963890883942,0.264256310352,0.224473687837,0.26868102093,0.286038481074,0.227426809278,0.230688168985,0.181406504885,0.176421662407,0.156399432747,0.163939669873,0.108761706061,14
2311,FBgn0266670,FBtr0077519,15.8764308684,13.9211797696,5.24988658841,6.02153240509,7.08313261139,8.39000310455,10.2563443723,12.3557839062,12.7340091968,11.926931457,12.3738064093,13.6966475863,10.2071576994,8.93419851834,0.0866405874319,0.109130138958,0.0864649487963,0.0929889483409,0.0947550923996,0.0878739609624,0.0840586994877,0.0811645650801,0.0821286260358,0.067349610615,0.0809752656616,0.0656205458239,0.0679038480875,0.0696777983077,2.75206309987,2.41313463134,0.910029418969,1.04378857402,1.2278092005,1.4543456362,1.77786223619,2.14178471471,2.20734730081,2.06744628118,2.14490878373,2.37421362059,1.76933608642,1.5486779285,0.0147145656019,0.0185340685751,0.0146847360924,0.0157927366512,0.0160926889412,0.0149240350465,0.0142760718121,0.0137845477832,0.0139482786465,0.0114382911408,0.0137523982007,0.0111446361916,0.0115324198153,0.0118336978613,14
2313,FBgn0016696,FBtr0078250;FBtr0078247;FBtr0331523;FBtr0304936;FBtr0304935,65.5854900642,82.7703822135,55.6106794129,32.6844965711,35.9424648097,40.9854795775,45.3189182374,45.5356101519,36.2261926744,33.9996634339,30.6792032733,34.089855647,27.1368094234,20.4118936544,0.0526252383253,0.0789827429171,0.175334195361,0.233911631895,0.284706325328,0.234471723988,0.243472228296,0.268887138876,0.261016576458,0.192626794812,0.257179848039,0.270046353872,0.248758951229,0.238632408113,11.3687647172,14.3476400042,9.63970429118,5.66561828013,6.23036323095,7.10453293379,7.85570281136,7.89326476888,6.27954537983,5.89359283078,5.31801536263,5.90922699086,4.70396731364,3.53825238119,0.00893758392696,0.0134139989873,0.0297778050261,0.0397262778864,0.0483529720365,0.0398214008778,0.0413499975207,0.0456663275467,0.0443296340817,0.0327146859568,0.0436780250184,0.0458632023094,0.0422478657569,0.0405280288142,14
2314,FBgn0051163,FBtr0336712;FBtr0305037;FBtr0305036;FBtr0301028;FBtr0084197;FBtr0330381,47.3015937999,52.766184039,63.0776030353,20.5994444817,11.255591476,27.110403934,24.624154373,28.6803350371,28.4784323796,29.0798318742,20.4746509627,19.6587900421,19.8027078067,14.8169377946,,0.0284452625077,0.0646428240854,0.0534078060242,0.0606480208943,0.0393688147216,0.0344310272111,0.0351458764582,0.0481657733658,0.0276420084806,0.0366967656111,,0.0207714153615,,8.19938510996,9.14663183547,10.9340408547,3.57076294452,1.95107440866,4.69939011532,4.26841694945,4.97152618254,4.93652783449,5.04077603554,3.54913090129,3.40770738154,3.4326544728,2.56840772939,,0.00483098849672,0.0109785852554,0.00907049096377,0.0103001296335,0.0066861851248,0.00584757818079,0.0059689842845,0.00818021268052,0.00469456820656,0.00623237885346,,0.00352770408236,,11
2316,FBgn0031143,FBtr0339633;FBtr0077268,51.6296861225,53.357835689,31.8977443559,9.87293578583,8.43330206166,7.72481096877,9.98674345248,9.52177021863,20.8330368945,28.0201389346,48.296896477,48.156142712,34.1296763146,33.8509696249,0.114192434746,0.0561042493897,0.060710470187,0.261506413098,0.217668961177,0.23797669054,0.293546803323,0.285049796438,0.292475407646,0.232366011901,0.238753403618,0.210143821409,0.241229908381,0.220326959196,8.94962823907,9.24919031903,5.52924054143,1.7114011637,1.46185119353,1.33903944765,1.73112888981,1.65052918262,3.61125447973,4.8570860198,8.37191354495,8.34751490989,5.91612961216,5.8678178472,0.0193938213269,0.00952844022254,0.0103107356814,0.0444128252693,0.0369677111348,0.0404166653121,0.0498543906818,0.0484113052995,0.0496724306738,0.0394637782027,0.0405485780319,0.0356896823718,0.040969174116,0.0374191310454,14
2320,FBgn0035206,FBtr0072728;FBtr0072727,47.8406271961,47.731630259,21.1097308886,8.69120643903,7.90542178389,7.03436446473,8.51115419915,10.1734560234,23.7142226201,33.48707373,46.6169773164,45.6607642825,32.8820587552,33.3584031659,1.10384979433,1.1820089872,1.11466132813,0.867303582902,0.792149762242,0.786587872113,0.64434009263,0.666646199359,0.657766690556,0.580036836574,0.645062162577,0.684249093733,0.624200195741,0.590028723402,8.2928226043,8.27392878293,3.65921735863,1.50655702988,1.37034701065,1.21935559918,1.4753462918,1.76349414753,4.11068693938,5.80473915699,8.08071185289,7.91495932148,5.69986423889,5.78243505638,0.187471838486,0.200745970217,0.189308010515,0.147298117957,0.134534402277,0.133589801142,0.10943121283,0.113219560537,0.111711513112,0.0985102979593,0.109553845258,0.116209140268,0.106010762406,0.100207265611,14
2321,FBgn0030082,FBtr0309871;FBtr0301805;FBtr0071284,62.1479386889,69.4614358659,101.64385238,108.105320247,116.063436165,72.0523424675,51.2765023717,54.8402370413,52.1611950957,46.1971866626,40.0241753996,38.0395226681,31.4950369171,20.9801928671,,,,0.09638267709,0.0930767676588,0.098810393343,0.102711522595,0.121631706737,0.142858611627,0.128764586885,0.169744983666,0.216792719539,0.169834754524,0.180316477992,10.772890344,12.040631556,17.6192179327,18.7392660994,20.1187472525,12.4897462539,8.88840642065,9.50615374453,9.04176142974,8.00794421527,6.93789788983,6.59387286346,5.45943415412,3.63676289061,,,,0.0163691090627,0.0158076514059,0.0167814191719,0.017443965722,0.0206572667741,0.0242623287178,0.0218686762992,0.0288285637457,0.0368188950262,0.0288438099395,0.0306239687792,11
2322,FBgn0038039,FBtr0082584;FBtr0082585,21.4928809701,13.9647712393,2.34402398958,17.6193451688,19.1609265044,22.7935853567,26.6530964828,27.1307918899,25.6466264328,24.0377738675,19.4886097508,21.5329159257,19.0040266717,13.902447044,0.204406292644,0.21335410536,0.207431180258,0.138697927502,0.118930774828,0.105227058166,0.113603069547,0.0972218394604,0.088078872704,0.0874407189944,0.105529546927,0.101864554063,0.0703823043908,0.0910374079447,3.72563362118,2.42069089359,0.406319403927,3.05418453838,3.32140638088,3.95110120744,4.62011921543,4.70292421825,4.44565499809,4.16677218023,3.37820787352,3.73257338773,3.29420894316,2.40988745045,0.0347152517279,0.0362348995179,0.0352289821694,0.0235557007815,0.0201985552057,0.017871190586,0.0192937267506,0.0165116278303,0.0149588361409,0.0148504555897,0.0179225636301,0.0173001211984,0.0119533473383,0.0154612976566,14
2323,FBgn0000146,FBtr0080165;FBtr0112793,37.6642843642,44.9265471857,52.7819649761,27.4330618447,24.1910814679,17.4925656647,15.7961317001,14.1114296845,13.1514018474,11.163084,6.77783132077,4.34041522398,5.04137246262,2.17119887567,1.43356254428,1.20720337372,0.960665275458,0.789417605687,0.657942329192,0.730500601125,0.677086940479,0.536712639777,0.473111938263,0.411131015278,0.257494046043,0.193122486073,0.296710250306,0.136488783773,6.52882804964,7.78768816109,9.14936734543,4.75532050277,4.19334693078,3.03220823918,2.73814382672,2.44611306175,2.27969926212,1.93503891472,1.17488745611,0.752379213883,0.873885021267,0.376361435246,0.243468456614,0.205024847637,0.163154159456,0.134070387684,0.111741342622,0.124064244439,0.114992759158,0.0911523522803,0.080350755448,0.0698242529812,0.0437313866965,0.0327988714614,0.0503916532919,0.0231805118396,14
2325,FBgn0031360,FBtr0077884,34.339426574,35.5772066096,45.6721722274,38.9486463682,36.1636301691,23.9656175307,13.5460270716,8.53464110625,7.03864714141,9.50049473771,16.9339193909,22.9043985572,20.5551730861,27.9744410531,0.294143974684,0.295465167533,0.265760771161,0.17321287095,0.180443328118,0.155120139936,0.149708518418,0.128413309614,0.111407586601,0.102325117597,0.110057120647,0.105892533441,0.103211116937,0.105330489807,5.95248828457,6.16704839508,7.91693680523,6.75146280347,6.2687006274,4.15426440732,2.34810465669,1.47941757526,1.22009796984,1.64684123371,2.93537099605,3.97030986476,3.56308882208,4.84916462648,0.0499558110141,0.0501801952134,0.0451353622774,0.029417530839,0.0306455123138,0.0263447599206,0.0254256795887,0.0218090172802,0.0189208578817,0.0173783408011,0.0186915020975,0.0179842112831,0.0175288141046,0.0178887568527,14
2326,FBgn0039094,FBtr0084481,7.6122573023,5.5326024506,0.841999641591,0.549368850275,0.57971379165,1.08204030348,1.19714057513,1.443826925,2.08830372404,3.2519028787,6.90001772319,7.870423505,6.60211103275,9.79405532738,0.0629508385619,0.0302156999551,0.0582066438586,0.10091415389,0.0796365089498,0.0772614842876,0.0783465407479,0.0898020828739,0.111148031728,0.0691489308603,0.0689342614168,0.0585735334531,0.0388067710875,0.0572464859836,1.31952909328,0.959036144632,0.145954475721,0.0952290696564,0.100489143165,0.187563767729,0.207515557463,0.250276830846,0.361992167377,0.563693565072,1.19606757475,1.36428031514,1.14442763018,1.69772781351,0.0106912276471,0.00513166995257,0.00988549945136,0.017138710408,0.0135250310505,0.0131216697941,0.0133059498751,0.0152514967731,0.0188767764954,0.0117438778938,0.0117074196044,0.00994780998234,0.00659073069437,0.00972243146604,14
2327,FBgn0025355,FBtr0076203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0327447011547,0.036371053519,0.0443702224492,0.0384139260058,0.044551715706,0.0449322660833,0.0376498979406,0.0432285713173,0.044231663081,0.0518660891112,0.0561653326041,0.0597268938273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00556118174561,0.00617706168527,0.00753559698002,0.00652401202477,0.00756642080652,0.00763105141045,0.0063942536584,0.00734170516821,0.00751206481141,0.00880865415808,0.00953881426307,0.0101436904281,12
2328,FBgn0036124,FBtr0076207,63.1850995792,73.7904707907,101.989524703,52.1105512566,42.3875926675,34.6103319014,35.8337932124,41.7438233596,40.3547330071,42.7107831748,30.6775286257,24.7726237471,20.1562233833,12.9530373418,0.0181961626546,0.018399708318,0.282268851373,0.567137154554,0.64424251561,0.56233636518,0.64359850728,0.697226837368,0.632630850253,0.817246571738,1.00933669294,1.08821795576,0.867264552094,1.13749435076,10.9526745939,12.7910380783,17.6791377002,9.03298269089,7.34757897662,5.99944774046,6.21152580486,7.23598627852,6.99519763191,7.40360168581,5.31772507473,4.29415302888,3.49393381079,2.2453142268,0.00309033718516,0.00312490627229,0.0479390047323,0.0963194862053,0.10941464088,0.0955041462787,0.109305266012,0.118413209582,0.107442578862,0.138796707746,0.17142024798,0.184817012139,0.147291489177,0.193185846752,14
2329,FBgn0030873,FBtr0074470;FBtr0074469;FBtr0074468;FBtr0074471,48.4075153891,56.2345771373,66.4440206216,30.8562139719,28.6121274848,30.8853509686,40.456373235,56.075184763,55.6406042191,51.3659167033,39.805763915,44.5166957047,39.6895117846,35.2070110543,0.0337741387137,0.0316422759848,0.0387365156333,,0.0226964148084,,,0.043655568356,0.0514211379008,0.027092454705,0.0472780176396,0.0441770199499,0.0408590109682,0.0498833240686,8.3910885238,9.74785239574,11.5175847062,5.34869887179,4.95970290252,5.35374955691,7.01281622157,9.72022289416,9.64489153734,8.90390574065,6.90003785742,7.71664340635,6.87988640141,6.10287770484,0.00573601581523,0.00537395185759,0.00657879889056,,0.00385463550658,,,0.00741422402022,0.00873308606732,0.0046012349857,0.0080294410819,0.00750278451956,0.00693927194103,0.00847191213962,11
2330,FBgn0034854,FBtr0072036,27.2774113296,30.508922351,24.6520014063,11.6392415758,10.2429697282,14.2507119073,18.399628678,20.3663476059,21.6394595048,22.5128370604,21.1651465807,23.0441078353,18.2537577798,18.3710014421,0.12883874542,0.135520819737,0.170254335709,0.146111829467,0.13465043272,0.0819529874001,0.104731366905,0.128325490296,0.11169836612,0.128015195373,0.201990285633,0.191738843932,0.180759477662,0.210883455219,4.7283396251,5.28849841094,4.27324402887,2.01757734574,1.77554383952,2.47025661575,3.18944097422,3.530357307,3.75104193743,3.90243554493,3.6688232633,3.99452744565,3.16415532158,3.18447865238,0.021881270981,0.0230161180983,0.0289150693233,0.0248148375217,0.0228682963068,0.013918449137,0.0177870050814,0.0217941025254,0.0189702422919,0.0217414037253,0.0343049302526,0.0325638812143,0.0306992054309,0.0358152977508,14
2331,FBgn0261554,FBtr0344189;FBtr0302701;FBtr0342885;FBtr0302706;FBtr0342886;FBtr0302707;FBtr0344188;FBtr0302702;FBtr0302704;FBtr0302703,16.2752398416,17.8614466992,8.22473675418,21.0866317381,22.4152880777,21.1771563019,19.5787310063,15.6218000851,13.4683447368,14.5979756288,9.64736892678,9.07463945399,9.30901877234,8.45756115354,0.384687642909,0.229764608553,0.22063920566,0.144817958185,0.13174263753,0.168150575162,0.175515688618,0.157934261188,0.126053897275,0.14169354201,0.0699334500996,0.0746093408891,0.0891834445683,0.0696231551766,2.8211937167,3.09615106685,1.42569792386,3.65521328994,3.88552614267,3.67090506057,3.39382973361,2.7079247171,2.33463899246,2.53045224043,1.67230079949,1.57302233688,1.61365027642,1.46605632957,0.0653332546051,0.039021970023,0.0374721612845,0.0245950934684,0.0223744522049,0.0285577780872,0.0298086288526,0.0268226949507,0.0214083075358,0.0240644596381,0.0118771163696,0.0126712442005,0.0151464306118,0.0118244175695,14
2334,FBgn0024542,FBtr0333367;FBtr0076835,53.9466223182,54.2214128219,76.526315345,47.7723560642,41.2382270402,25.1596752082,23.0571736949,23.6220424985,22.5180891939,23.3216010321,21.9922016695,23.2171964086,18.2552992753,13.570915345,,,0.0850286150646,0.161938822081,0.167124064914,0.14893180534,0.151617124925,0.166413704209,0.153254467318,0.1474564408,0.185193377443,0.21330141377,0.172198069944,0.188996929675,9.35125217218,9.39888509495,13.2652767096,8.28098830321,7.14834485673,4.36124556704,3.99679231679,4.09470818993,3.90334596382,4.04262886051,3.81218721017,4.02453108309,3.16442252853,2.35241885672,,,0.0144407969924,0.0275028077675,0.028383441176,0.0252937668689,0.0257498269254,0.028262797382,0.0260279042418,0.025043198989,0.0314522348265,0.036225950665,0.0292451825619,0.0320982094269,12
2335,FBgn0035713,FBtr0076952;FBtr0076950;FBtr0345025;FBtr0076951,36.1103785886,39.0979088184,36.2466219932,31.3795404774,30.5405890126,29.9010895337,32.2577453116,35.2214762512,30.698563802,28.3488950743,22.9240952221,22.4109499422,18.3813730259,14.4862139805,,,,0.0798316629894,0.0776147130993,0.0826048018925,0.123998925237,0.0995910095015,0.112114044224,0.101080034824,0.126438350733,0.105578335437,0.141980418448,0.116932397463,6.25946985565,6.77733635684,6.28308665274,5.43941369157,5.29398759499,5.18313504048,5.59164407247,6.10538514086,5.32137136859,4.91407349061,3.97372413747,3.88477415864,3.18627649053,2.51107917662,,,,0.0135581749499,0.0131816602521,0.0140291497612,0.0210593022745,0.0169139947697,0.0190408387977,0.0171668827226,0.0214736010177,0.017930849605,0.0241131811703,0.0198591616753,11
2336,FBgn0259735,FBtr0300005;FBtr0300004;FBtr0335497;FBtr0300003,13.0362852319,13.5379735564,3.90473416575,4.69595093179,4.80700680133,7.09737029326,10.207855549,13.7758093375,17.3793580446,20.2817587474,14.1846889212,13.2987937549,13.3357341841,9.04574429143,0.0788207650642,0.0483084309688,0.0568210501772,0.0674374299328,0.073264729556,0.068073632102,0.0684561340197,0.134623111155,0.16286970685,0.140339172975,0.344247822818,0.283389035561,0.232416751951,0.338804976653,2.2597446393,2.34670863877,0.676857090956,0.814008726854,0.833259449079,1.23027719845,1.76945705354,2.38793573083,3.01258452674,3.51569444744,2.45881201429,2.3052485706,2.31165192367,1.56801357192,0.0133864895508,0.00820444087102,0.00965017776523,0.0114532058956,0.0124428827333,0.0115612550078,0.0116262170507,0.0228636561608,0.0276609041679,0.0238344409759,0.0584651757601,0.0481292507152,0.0394723956166,0.0575407924043,14
2340,FBgn0026061,FBtr0345813;FBtr0075399;FBtr0075398,4.54079741876,1.54015611323,4.87975801977,63.9406259638,66.9568528022,76.253243614,79.0011931656,51.5234723685,52.1474016032,54.5273439515,43.2891296467,48.9159910686,44.5235368187,66.2736946336,,,,0.0253661220705,0.0755441287389,0.146242582674,0.235117683859,0.319869180188,0.37996491515,0.376424820871,0.476156341281,0.455723713332,0.387281240096,0.618774913439,0.787114000858,0.266974790644,0.845870340369,11.0836395633,11.6064804116,13.2179417235,13.6942786675,8.93121686214,9.03937042877,9.45191601732,7.5038538141,8.47922906158,7.7178292634,11.4880599428,,,,0.00430804405112,0.0128300034789,0.0248370439344,0.039931107185,0.0543248398402,0.0645311722383,0.0639299419022,0.0808678002795,0.0773976340066,0.0657737370289,0.105089362001,11
